137;409569.69;0.9996032;0.0111691;8.00E-11;-2.90E-10;-1.01E-09;4233875.04;-0.0111433;0.9995753;-2.80E-10;-7.00E-10;2.02E-09;Καπαρέλλιον;38.15;-0.45
138;318470.97;0.9998217;0.0212606;-1.66E-09;2.22E-09;-4.50E-10;4068899.93;-0.0212553;0.9998139;3.00E-10;-4.30E-10;-4.31E-09;Καρδαμύλη;36.45;-1.45
139;622853.46;0.9996736;-0.0168639;1.77E-09;-1.35E-09;2.90E-10;4567328.83;0.0168717;0.9996625;-1.10E-10;-6.00E-11;3.19E-09;Κάρδαμος;41.15;1.45
140;324541.65;0.9997474;0.0224766;-2.03E-09;1.20E-09;-1.77E-09;4346298.09;-0.0225156;0.9997730;5.70E-10;-3.30E-10;-2.15E-09;Καρδίτσα;39.15;-1.45
141;411462.95;0.9996459;0.0115743;-8.80E-10;1.18E-09;5.00E-10;4400321.30;-0.0115678;0.9996399;2.70E-10;9.80E-10;-3.23E-09;Καρίτσα;39.45;-0.45
142;673222.19;0.9997523;-0.0209967;2.19E-09;-2.90E-09;1.00E-10;4179714.24;0.0209118;0.9997518;1.02E-09;-2.60E-10;2.62E-09;Καρκινάγριον;37.45;2.15
143;154430.02;1.0000479;0.0451055;-4.38E-09;4.15E-09;-5.20E-10;4407601.56;-0.0451088;1.0000568;2.00E-10;-5.00E-11;-8.31E-09;Καρουσάδες;39.45;-3.45
144;768203.68;0.9999828;-0.0302224;5.11E-09;-3.53E-09;-1.21E-09;3960111.66;0.0302334;1.0000149;7.00E-11;-7.90E-10;7.81E-09;Κάρπαθος;35.45;3.15
145;323299.20;0.9997464;0.0222371;-2.96E-09;1.99E-09;-4.80E-10;4290811.42;-0.0222404;0.9997713;2.10E-10;4.20E-10;-4.37E-09;Καρπενήσιον;38.45;-1.45
146;497146.35;0.9996218;0.0004028;-1.70E-10;2.60E-10;2.70E-10;4455299.91;-0.0003894;0.9996100;1.60E-10;1.30E-10;-2.70E-10;Καρυαί;40.15;0.15
147;540805.90;0.9996381;-0.0050086;5.30E-10;7.00E-11;7.00E-11;4233471.85;0.0050258;0.9996628;-7.00E-11;6.70E-10;8.90E-10;Κάρυστος;38.15;0.45
148;454626.92;0.9996202;0.0060327;-2.50E-10;4.40E-10;-3.00E-11;4455436.50;-0.0060317;0.9996166;6.00E-11;1.00E-10;-8.90E-10;Κασσάνδρεια;40.15;-0.15
149;282959.49;0.9997940;0.0283062;-3.10E-09;2.77E-09;-4.50E-10;4402883.53;-0.0283143;0.9997862;5.00E-11;-2.80E-10;-5.52E-09;Καστανέα;39.45;-2.15
150;413415.77;0.9996366;0.0119018;-1.45E-09;8.50E-10;2.30E-10;4566809.57;-0.0119003;0.9996310;-1.80E-10;-4.20E-10;-1.93E-09;Καστανούσσα;41.15;-0.45
151;451456.89;0.9996228;0.0054260;-9.40E-10;7.00E-10;4.00E-11;3900750.66;-0.0054257;0.9996142;-7.00E-11;5.00E-11;-1.39E-09;Καστέλλιον;35.15;-0.15
152;286135.29;0.9997525;0.0288945;-2.58E-09;2.63E-09;-5.00E-11;4513884.80;-0.0288922;0.9997499;2.70E-10;-2.00E-10;-5.14E-09;Καστοριά;40.45;-2.15
153;369585.94;0.9996775;0.0173122;-1.04E-09;1.81E-09;-3.60E-10;4456429.27;-0.0173071;0.9996669;1.00E-10;2.30E-10;-3.03E-09;Κατερίνη;40.15;-1.15
154;497190.17;0.9996089;0.0004000;2.00E-11;1.10E-10;-8.00E-11;4566293.81;-0.0004027;0.9996091;1.50E-10;1.60E-10;-1.80E-10;Κάτω-Νευροκόπιον;41.15;0.15
155;678873.31;0.9997753;-0.0197930;2.40E-09;-2.18E-09;2.10E-10;3902383.78;0.0197793;0.9997773;1.60E-10;2.70E-10;4.62E-09;Κάτω-Χωρίον;35.15;2.15
156;319657.50;0.9997985;0.0215042;-2.09E-09;2.26E-09;-4.60E-10;4124371.61;-0.0215025;0.9997914;2.00E-10;-2.40E-10;-4.38E-09;Κάτω-Φιγαλεία;37.15;-1.45
157;413415.77;0.9996366;0.0119018;-1.45E-09;8.50E-10;2.30E-10;4566809.57;-0.0119003;0.9996310;-1.80E-10;-4.20E-10;-1.93E-09;Κερκίνη;41.15;-0.45
158;154430.02;1.0000479;0.0451055;-4.38E-09;4.15E-09;-5.20E-10;4407601.56;-0.0451088;1.0000568;2.00E-10;-5.00E-11;-8.31E-09;Κέρκυρα;39.45;-3.45
159;320857.52;0.9997806;0.0217461;-2.19E-09;2.32E-09;-4.60E-10;4179847.36;-0.0217525;0.9997788;6.00E-11;-4.10E-10;-4.54E-09;Κέρτεζη;37.45;-1.45
160;764806.23;1.0000216;-0.0309756;2.80E-09;-3.12E-09;-1.40E-10;4071065.87;0.0309675;1.0000044;6.00E-11;-2.80E-10;6.84E-09;Κέφαλος;36.45;3.15
161;497060.57;0.9996361;0.0003088;6.60E-10;-1.05E-09;-1.79E-09;4233371.15;-0.0003023;0.9996415;1.25E-09;-8.00E-10;2.43E-09;Κηφισιά;38.15;0.15
162;412758.03;0.9996334;0.0117896;-1.06E-09;1.05E-09;-2.00E-11;4511308.92;-0.0117829;0.9996386;1.40E-10;-1.40E-10;-2.04E-09;Κιλκίς;40.45;-0.45
163;541628.29;0.9996078;-0.0048699;6.40E-10;-6.50E-10;2.90E-10;4067075.64;0.0048678;0.9996096;4.00E-11;1.90E-10;1.02E-09;Κίμωλος;36.45;0.45
164;323299.20;0.9997464;0.0222371;-2.96E-09;1.99E-09;-4.80E-10;4290811.42;-0.0222404;0.9997713;2.10E-10;4.20E-10;-4.37E-09;Κλεπά;38.45;-1.45
165;197276.84;0.9999511;0.0395039;-3.63E-09;3.73E-09;-3.10E-10;4405788.91;-0.0395010;0.9999532;2.00E-10;-2.20E-10;-7.24E-09;Κληματιά;39.45;-3.15
166;284538.88;0.9997838;0.0285712;-2.78E-09;2.41E-09;4.40E-10;4458382.53;-0.0286207;0.9997869;1.40E-10;1.40E-10;-5.46E-09;Κνίδη;40.15;-2.15
167;327063.85;0.9997106;0.0229562;-2.16E-09;2.05E-09;-8.00E-11;4457285.55;-0.0229499;0.9997092;3.40E-10;9.00E-11;-4.22E-09;Κοζάνη;40.15;-1.45
168;369585.94;0.9996775;0.0173122;-1.04E-09;1.81E-09;-3.60E-10;4456429.27;-0.0173071;0.9996669;1.00E-10;2.30E-10;-3.03E-09;Κολινδρός;40.15;-1.15
169;364001.39;0.9997239;0.0162086;-1.95E-09;1.72E-09;-1.20E-10;4123535.02;-0.0162181;0.9997184;6.00E-11;-1.90E-10;-3.50E-09;Κολλίναι;37.15;-1.15
170;622853.46;0.9996736;-0.0168639;1.77E-09;-1.35E-09;2.90E-10;4567328.83;0.0168717;0.9996625;-1.10E-10;-6.00E-11;3.19E-09;Κομοτηνή;41.15;1.45
171;242011.95;0.9998371;0.0342580;-3.26E-09;3.00E-09;-5.30E-10;4459719.05;-0.0342616;0.9998322;1.00E-10;-1.70E-10;-6.13E-09;Κόνιτσα;40.15;-2.45
172;369585.94;0.9996775;0.0173122;-1.04E-09;1.81E-09;-3.60E-10;4456429.27;-0.0173071;0.9996669;1.00E-10;2.30E-10;-3.03E-09;Κονταριώτισσα;40.15;-1.15
173;408952.17;0.9996667;0.0110237;-1.70E-09;1.64E-09;-5.20E-10;4178401.68;-0.0110429;0.9996790;1.50E-10;-7.50E-10;-2.79E-09;Κόρινθος;37.45;-0.45
174;243923.60;0.9998098;0.0346103;-3.28E-09;3.13E-09;-4.10E-10;4515225.18;-0.0345871;0.9998054;-3.70E-10;-3.30E-10;-5.93E-09;Κορυτσά;40.45;-2.45
175;318470.97;0.9998217;0.0212606;-1.66E-09;2.22E-09;-4.50E-10;4068899.93;-0.0212553;0.9998139;3.00E-10;-4.30E-10;-4.31E-09;Κορώνη;36.45;-1.45
176;370551.84;0.9996684;0.0174819;-1.65E-09;1.77E-09;-4.30E-10;4511926.59;-0.0174752;0.9996749;6.10E-10;-3.60E-10;-3.91E-09;Κουφάλια;40.45;-1.15
177;539077.27;0.9996394;-0.0053702;2.10E-10;-7.60E-10;5.70E-10;4566397.91;0.0053610;0.9996014;-6.90E-10;-8.00E-10;9.50E-10;Κρηνίδες;41.15;0.45
178;407143.51;0.9997341;0.0106820;-9.90E-10;1.13E-09;-1.36E-09;4012007.25;-0.0106792;0.9997308;-1.40E-10;-1.24E-09;-2.74E-09;Κύθηρα;36.15;-0.45
179;497082.12;0.9996506;0.0003829;-1.40E-10;-5.00E-11;3.00E-10;4288846.54;-0.0003812;0.9996581;1.00E-11;3.10E-10;9.00E-11;Κύμη;38.45;0.15
180;275310.52;0.9998582;0.0268044;-1.92E-09;2.85E-09;-3.80E-10;4125442.66;-0.0268048;0.9998843;5.00E-10;-1.00E-11;-5.34E-09;Κυπαρισσία;37.15;-2.15
181;497102.18;0.9996189;0.0003919;-7.00E-11;2.23E-09;-6.51E-09;4344325.72;-0.0003876;0.9995613;4.90E-10;-7.40E-10;7.30E-10;Κυρά-Παναγιά;39.15;0.15
182;764806.23;1.0000216;-0.0309756;2.80E-09;-3.12E-09;-1.40E-10;4071065.87;0.0309675;1.0000044;6.00E-11;-2.80E-10;6.84E-09;Κώς;36.45;3.15
183;366746.37;0.9996501;0.0168119;-1.59E-09;5.40E-10;2.79E-09;4289963.64;-0.0167124;0.9996894;2.95E-09;9.80E-10;-5.22E-09;Λαμία;38.45;-1.15
184;368630.23;0.9996727;0.0171317;-1.43E-09;1.32E-09;-1.00E-11;4400936.37;-0.0171354;0.9996806;2.30E-10;-3.20E-10;-3.10E-09;Λάρισα;39.45;-1.15
185;453637.60;0.9996193;0.0058377;-6.50E-10;5.90E-10;-1.00E-11;4288980.93;-0.0058421;0.9996147;2.40E-10;-5.10E-10;-1.53E-09;Λάρυμνα;38.45;-0.15
186;497040.38;0.9996289;0.0003712;-2.60E-10;3.40E-10;1.11E-09;4177897.35;-0.0003763;0.9996216;-1.50E-10;5.20E-10;-2.20E-10;Λαύριον;37.45;0.15
187;412758.03;0.9996334;0.0117896;-1.06E-09;1.05E-09;-2.00E-11;4511308.92;-0.0117829;0.9996386;1.40E-10;-1.40E-10;-2.04E-09;Λαχανάς;40.45;-0.45
188;409569.23;0.9996647;0.0111731;-1.38E-09;1.26E-09;-2.00E-11;4233875.43;-0.0111649;0.9996583;9.00E-11;1.50E-10;-2.75E-09;Λεβάδεια;38.15;-0.45
189;539077.27;0.9996394;-0.0053702;2.10E-10;-7.60E-10;5.70E-10;4566397.91;0.0053610;0.9996014;-6.90E-10;-8.00E-10;9.50E-10;Λεκάνη;41.15;0.45
190;324541.84;0.9996883;0.0224880;-8.30E-10;2.84E-09;7.70E-10;4346299.22;-0.0224932;0.9997851;-3.80E-10;6.80E-10;-4.99E-09;Λεοντάριον;39.15;-1.45
191;763077.78;0.9999598;-0.0313506;2.02E-09;-3.16E-09;-1.09E-09;4126548.48;0.0313309;0.9999892;1.10E-10;-4.00E-10;5.48E-09;Λέρος;37.15;3.15
192;192937.77;0.9999613;0.0386081;-3.19E-09;4.19E-09;1.69E-09;4294783.56;-0.0387542;0.9999581;2.43E-09;1.68E-09;-6.68E-09;Λεύκας;38.45;-3.15
193;154430.02;1.0000479;0.0451055;-4.38E-09;4.15E-09;-5.20E-10;4407601.56;-0.0451088;1.0000568;2.00E-10;-5.00E-11;-8.31E-09;Λευκίμμη;39.45;-3.45
194;408341.79;0.9996533;0.0109229;-1.05E-09;1.61E-09;-5.30E-10;4122933.04;-0.0109270;0.9996643;-1.10E-10;-1.00E-10;-2.33E-09;Λεωνίδιον;37.15;-0.45
195;154430.02;1.0000479;0.0451055;-4.38E-09;4.15E-09;-5.20E-10;4407601.56;-0.0451088;1.0000568;2.00E-10;-5.00E-11;-8.31E-09;Λιαπάδες;39.45;-3.45
196;327063.85;0.9997106;0.0229562;-2.16E-09;2.05E-09;-8.00E-11;4457285.55;-0.0229499;0.9997092;3.40E-10;9.00E-11;-4.22E-09;Λιβαδερόν;40.15;-1.45
197;327063.85;0.9997106;0.0229562;-2.16E-09;2.05E-09;-8.00E-11;4457285.55;-0.0229499;0.9997092;3.40E-10;9.00E-11;-4.22E-09;Λιβάδιον;40.15;-1.45
198;410192.92;0.9996655;0.0112982;-1.47E-09;1.17E-09;-1.00E-11;4289353.75;-0.0113001;0.9996726;2.70E-10;2.90E-10;-2.15E-09;Λιβανάται;38.45;-0.45
199;323299.43;0.9997683;0.0222544;-2.77E-09;2.11E-09;-3.60E-10;4290811.11;-0.0222210;0.9997274;-3.70E-10;-9.80E-10;-4.09E-09;Λιδορίκιον;38.45;-1.45
200;453637.60;0.9996193;0.0058377;-6.50E-10;5.90E-10;-1.00E-11;4288980.93;-0.0058421;0.9996147;2.40E-10;-5.10E-10;-1.53E-09;Λίμνη;38.45;-0.15
201;369585.94;0.9996775;0.0173122;-1.04E-09;1.81E-09;-3.60E-10;4456429.27;-0.0173071;0.9996669;1.00E-10;2.30E-10;-3.03E-09;Λιτόχωρον;40.15;-1.15
202;497168.04;0.9996234;0.0004059;-4.00E-11;-1.10E-10;-3.00E-10;4510794.51;-0.0003987;0.9996108;-2.00E-11;4.20E-10;7.00E-11;Λουτρά-Ελευθερών;40.45;0.15
203;408951.79;0.9996805;0.0110617;-9.20E-10;1.64E-09;1.95E-09;4178401.62;-0.0110704;0.9996886;-6.20E-10;9.30E-10;-3.83E-09;Λυγούριον;37.45;-0.45
204;623785.22;0.9996697;-0.0167072;1.82E-09;-1.19E-09;-9.00E-11;4511826.59;0.0166824;0.9996562;5.00E-11;3.50E-10;3.47E-09;Μαρώνεια;40.45;1.45
205;363106.91;0.9997337;0.0160302;-2.70E-09;1.92E-09;-7.30E-10;4068067.38;-0.0160286;0.9997373;2.30E-10;-3.40E-10;-4.17E-09;Μαυροβούνιον;36.45;-1.15
206;664743.34;0.9996989;-0.0226246;2.20E-09;-2.03E-09;4.00E-11;4568156.21;0.0226223;0.9996950;-2.00E-11;-2.80E-10;4.16E-09;Μέγα-Δέρειον;41.15;2.15
207;319657.50;0.9997985;0.0215042;-2.09E-09;2.26E-09;-4.60E-10;4124371.61;-0.0215025;0.9997914;2.00E-10;-2.40E-10;-4.38E-09;Μεγαλόπολις;37.15;-1.45
208;452996.01;0.9996362;0.0057472;-7.00E-11;-1.10E-10;-2.80E-10;4178032.26;-0.0057297;0.9996069;-5.00E-11;8.00E-10;-8.70E-10;Μέγαρα;37.45;-0.15
209;580964.99;0.9996376;-0.0111061;9.80E-10;-8.10E-10;-6.00E-11;4566742.66;0.0111010;0.9996320;-1.20E-10;-2.00E-11;1.89E-09;Μέδουσα;41.15;1.15
210;452995.99;0.9996179;0.0057364;-6.70E-10;1.05E-09;-5.80E-10;4178032.08;-0.0057042;0.9995993;-1.50E-10;-1.05E-09;-2.60E-10;Μέθανα;37.45;-0.15
211;542419.36;0.9995840;-0.0047089;2.98E-09;-1.85E-09;-1.00E-11;3900716.49;0.0046614;0.9996009;4.10E-10;-4.90E-10;3.06E-09;Μέλαμπες;35.15;0.45
212;319657.26;0.9997963;0.0214661;-1.62E-09;1.08E-09;-1.20E-10;4124371.61;-0.0214859;0.9998000;5.80E-10;5.00E-10;-4.52E-09;Μελιγαλάς;37.15;-1.45
213;581578.39;0.9996460;-0.0109579;9.00E-10;-1.95E-09;-3.30E-10;4511242.60;0.0110169;0.9995749;3.00E-11;1.61E-09;1.26E-09;Μέση;40.45;1.15
214;278319.52;0.9998033;0.0273654;-4.19E-09;4.25E-09;-1.13E-09;4236410.38;-0.0274091;0.9997937;3.50E-10;1.02E-09;-6.26E-09;Μεσολόγγιον;38.15;-2.15
215;243923.60;0.9998098;0.0346103;-3.28E-09;3.13E-09;-4.10E-10;4515225.18;-0.0345871;0.9998054;-3.70E-10;-3.30E-10;-5.93E-09;Μεσοποταμιά;40.45;-2.45
216;539077.21;0.9996137;-0.0053879;-7.60E-10;7.80E-10;-1.93E-09;4566398.03;0.0053818;0.9995963;5.50E-10;-3.90E-10;-8.00E-11;Μεσοχώριον;41.15;0.45
217;672050.45;0.9997406;-0.0212045;1.95E-09;-2.13E-09;-5.00E-11;4235193.86;0.0212056;0.9997419;-5.00E-11;-1.50E-10;4.01E-09;Μεστά;38.15;2.15
218;664743.28;0.9996909;-0.0226144;3.88E-09;-3.80E-09;-4.00E-10;4568156.22;0.0226139;0.9996837;3.00E-10;1.80E-10;7.71E-09;Μεταξάδες;41.15;2.15
219;240119.93;0.9998629;0.0339001;-3.40E-09;3.18E-09;-4.90E-10;4404216.29;-0.0339085;0.9998642;3.50E-10;-2.50E-10;-6.58E-09;Μέτσοβον;39.45;-2.45
220;669670.67;0.9997204;-0.0216595;2.01E-09;-2.39E-09;-2.00E-11;4346168.76;0.0216577;0.9997199;1.00E-10;-1.40E-10;4.30E-09;Μήθυμνα;39.15;2.15
221;541628.29;0.9996078;-0.0048699;6.40E-10;-6.50E-10;2.90E-10;4067075.64;0.0048678;0.9996096;4.00E-11;1.90E-10;1.02E-09;Μήλος;36.45;0.45
222;407739.43;0.9996729;0.0108029;-1.32E-09;1.11E-09;3.00E-11;4067468.46;-0.0107992;0.9996781;-7.00E-11;-8.00E-11;-2.57E-09;Μολάοι;36.45;-0.45
223;625620.17;0.9996578;-0.0162471;1.54E-09;-1.46E-09;-2.80E-10;4400840.28;0.0162772;0.9996612;8.60E-10;-3.20E-10;2.09E-09;Μούδρος;39.45;1.45
224;281396.35;0.9998058;0.0280200;-2.74E-09;2.37E-09;-3.60E-10;4347388.28;-0.0280160;0.9998019;2.10E-10;2.10E-10;-5.49E-09;Μουζάκιον;39.15;-2.15
225;633386.86;0.9997053;-0.0147522;7.50E-10;-1.10E-09;2.17E-09;3901598.13;0.0147539;0.9997007;-1.18E-09;8.40E-10;1.67E-09;Μοχός;35.15;1.45
226;242011.95;0.9998371;0.0342580;-3.26E-09;3.00E-09;-5.30E-10;4459719.05;-0.0342616;0.9998322;1.00E-10;-1.70E-10;-6.13E-09;Μπόροβα;40.15;-2.45
227;630033.81;0.9996885;-0.0154905;1.54E-09;-1.60E-09;-2.10E-10;4123442.34;0.0154898;0.9996921;8.00E-11;-4.00E-11;3.11E-09;Μύκονος;37.15;1.45
228;582787.81;0.9996442;-0.0106181;7.00E-10;-2.08E-09;-1.20E-10;4400264.01;0.0106530;0.9996168;-4.70E-10;-1.00E-11;2.85E-09;Μύρινα(Κάστρον);39.45;1.15
229;281396.35;0.9998058;0.0280200;-2.74E-09;2.37E-09;-3.60E-10;4347388.28;-0.0280160;0.9998019;2.10E-10;2.10E-10;-5.49E-09;Μυρόφυλλον;39.15;-2.15
230;622853.46;0.9996736;-0.0168639;1.77E-09;-1.35E-09;2.90E-10;4567328.83;0.0168717;0.9996625;-1.10E-10;-6.00E-11;3.19E-09;Μύτικας;41.15;1.45
231;712815.51;0.9998356;-0.0271599;3.16E-09;-2.22E-09;1.11E-09;4347222.47;0.0271762;0.9998004;-2.70E-10;3.20E-10;4.67E-09;Μυτιλήνη;39.15;2.45
232;630033.81;0.9996885;-0.0154905;1.54E-09;-1.60E-09;-2.10E-10;4123442.34;0.0154898;0.9996921;8.00E-11;-4.00E-11;3.11E-09;Νάξος;37.15;1.45
233;322072.85;0.9997341;0.0219520;-2.84E-09;2.44E-09;-4.70E-10;4235328.17;-0.0219731;0.9998590;1.15E-09;-2.74E-09;-3.69E-09;Ναύπακτος;38.15;-1.45
234;408951.92;0.9996475;0.0110332;-1.19E-09;4.20E-10;-5.10E-10;4178401.41;-0.0110647;0.9996499;6.10E-10;-6.70E-10;-2.92E-09;Ναύπλιον;37.45;-0.45
235;278319.01;0.9998206;0.0374444;-4.64E-09;3.53E-09;-4.40E-10;4236407.64;-0.0274432;0.9998248;-2.00E-11;-6.00E-10;-6.29E-09;Νέα-Μανολάς;38.15;-2.15
236;497061.26;0.9996595;0.0003688;6.40E-10;-4.00E-11;-3.80E-10;4233369.60;-0.0003775;0.9996308;1.00E-10;-1.20E-10;-2.50E-10;Ερέτρεια;38.15;0.15
237;407739.43;0.9996729;0.0108029;-1.32E-09;1.11E-09;3.00E-11;4067468.46;-0.0107992;0.9996781;-7.00E-11;-8.00E-11;-2.57E-09;Νεάπολις;36.45;-0.45
238;364905.80;0.9997169;0.0163973;-1.53E-09;1.99E-09;-3.70E-10;4179006.59;-0.0164035;0.9997233;2.30E-10;-3.60E-10;-3.35E-09;Νεμέα;37.45;-1.15
239;717273.56;0.9998988;-0.0263498;1.03E-09;-2.12E-09;-9.00E-11;4180756.83;0.0263206;0.9998912;4.00E-10;-8.40E-10;2.39E-09;Νέον-Καρλοβάσιον;37.45;2.45
240;455303.29;0.9996127;0.0061435;-6.90E-10;1.10E-09;5.50E-10;4566431.19;-0.0061520;0.9996201;-1.10E-10;3.40E-10;-1.52E-09;Νέον-Πετρίτσιον;41.15;-0.15
241;242011.95;0.9998371;0.0342580;-3.26E-09;3.00E-09;-5.30E-10;4459719.05;-0.0342616;0.9998322;1.00E-10;-1.70E-10;-6.13E-09;Νεστόριον;40.15;-2.45
242;582791.57;0.9995940;-0.0107606;0.00E+00;-1.34E-09;1.19E-09;4400262.38;0.0107373;0.9995591;-5.60E-10;3.00E-11;1.67E-09;Ν.Αγ.Ευστράτιος;39.45;1.15
243;676654.24;0.9996060;-0.0204187;-8.40E-09;-5.59E-09;-1.24E-08;4013311.01;0.0202849;0.9997452;-2.23E-09;-1.95E-09;-1.28E-09;Ν.Ανάφη;36.15;2.15
244;234562.88;0.9999311;0.0328613;-2.95E-09;3.04E-09;-1.37E-09;4237728.47;-0.0328570;0.9999141;3.70E-10;1.60E-10;-5.81E-09;Ν.Άτοκος;38.15;-2.45
245;496938.36;0.9996032;0.0003666;1.30E-10;2.40E-10;-8.50E-10;3900618.84;-0.0003713;0.9995887;5.90E-10;-9.00E-11;9.00E-11;Ν.Γαύδος;35.15;0.15
246;678873.31;0.9997753;-0.0197930;2.40E-09;-2.18E-09;2.10E-10;3902383.78;0.0197793;0.9997773;1.60E-10;2.70E-10;4.62E-09;Ν.Διονυσάδες;35.15;2.15
247;539373.17;0.9996180;-0.0052977;3.90E-10;-4.40E-10;2.90E-10;4510897.89;0.0052888;0.9996134;2.20E-10;4.60E-10;1.39E-09;Ν.Θάσος;40.45;0.45
248;631732.68;0.9996712;-0.0151342;9.90E-10;-1.59E-09;4.00E-10;4012515.44;0.0151400;0.9996667;-4.60E-10;5.40E-10;2.62E-09;Ν.Θήρα;36.15;1.45
249;769868.68;1.0000390;-0.0298253;2.94E-09;-3.17E-09;-1.43E-09;3904640.55;0.0297959;1.0000742;-4.60E-10;-1.60E-09;7.12E-09;Ν.Κάσος;35.15;3.15
250;541083.17;0.9997222;-0.0049310;2.11E-09;-2.70E-10;3.06E-09;4178003.78;0.0049671;0.9997197;-7.90E-10;2.55E-09;1.67E-09;Ν.Κέα;37.45;0.45
251;541356.72;0.9996124;-0.0049226;1.30E-10;-5.70E-10;-6.00E-11;4122536.94;0.0049278;0.9996081;-3.80E-10;1.60E-10;1.05E-09;Ν.Κύθνος;37.15;0.45
252;720162.69;0.9998441;-0.0257307;3.09E-09;-2.18E-09;-1.51E-09;4069798.96;0.0257285;0.9998960;1.50E-10;8.10E-10;4.67E-09;Ν.Λέβιθα;36.45;2.45
253;764806.23;1.0000216;-0.0309756;2.80E-09;-3.12E-09;-1.40E-10;4071065.87;0.0309675;1.0000044;6.00E-11;-2.80E-10;6.84E-09;Ν.Νίσυρος;36.45;3.15
254;151940.06;0.9999385;0.0444926;2.38E-09;1.00E-08;1.22E-08;4352090.45;-0.0445052;1.0001732;-4.79E-09;-3.61E-09;-1.49E-08;Ν.Παξοί;39.15;-3.45
255;718726.76;0.9998246;-0.0260248;4.69E-09;-4.17E-09;-1.00E-11;4125276.27;0.0260362;0.9998728;2.60E-10;-1.31E-09;6.93E-09;Ν.Πάτμος;37.15;2.45
256;630033.81;0.9996885;-0.0154905;1.54E-09;-1.60E-09;-2.10E-10;4123442.34;0.0154898;0.9996921;8.00E-11;-4.00E-11;3.11E-09;Ν.Ρήνεια;37.15;1.45
257;624707.65;0.9996652;-0.0165408;1.42E-09;-1.30E-09;-5.10E-10;4456328.48;0.0165431;0.9996716;-1.10E-10;-3.50E-10;2.82E-09;Ν.Σαμοθράκη;40.15;1.45
258;541356.72;0.9996124;-0.0049226;1.30E-10;-5.70E-10;-6.00E-11;4122536.94;0.0049278;0.9996081;-3.80E-10;1.60E-10;1.05E-09;Ν.Σέριφος;37.15;0.45
259;541628.29;0.9996078;-0.0048699;6.40E-10;-6.50E-10;2.90E-10;4067075.64;0.0048678;0.9996096;4.00E-11;1.90E-10;1.02E-09;Ν.Σίφνος;36.45;0.45
260;497101.84;0.9995705;0.0003652;-8.80E-10;-7.70E-10;-2.39E-09;4344325.14;-0.0004004;0.9995557;-2.20E-10;-1.73E-09;-1.42E-09;Ν.Σκάντζουρα;39.15;0.15
261;721586.09;0.9998918;-0.0255135;2.12E-09;-2.50E-10;4.00E-11;4014333.79;0.0254566;0.9999215;7.90E-10;-1.72E-09;4.02E-09;Ν.Σοφράνα;36.15;2.45
262;854110.76;1.0003031;-0.0414640;4.14E-09;-4.64E-09;5.10E-10;4074299.80;0.0414490;1.0002927;-6.00E-11;-1.00E-11;8.25E-09;Ν.Σύμη;36.45;4.15
263;721586.09;0.9998918;-0.0255135;2.12E-09;-2.50E-10;4.00E-11;4014333.79;0.0254566;0.9999215;7.90E-10;-1.72E-09;4.02E-09;Ν.Σύρνα;36.15;2.45
264;318470.97;0.9998217;0.0212606;-1.66E-09;2.22E-09;-4.50E-10;4068899.93;-0.0212553;0.9998139;3.00E-10;-4.30E-10;-4.31E-09;Ν.Σχίζας;36.45;-1.45
265;811452.54;1.0001991;-0.0357896;3.60E-09;-3.65E-09;-9.00E-10;4017078.70;0.0357825;1.0001830;6.30E-10;1.00E-10;8.30E-09;Ν.Τήλος;36.15;3.45
266;497168.04;0.9996234;0.0004059;-4.00E-11;-1.10E-10;-3.00E-10;4510794.51;-0.0003987;0.9996108;-2.00E-11;4.20E-10;7.00E-11;Νικήσιανη;40.45;0.15
267;454626.92;0.9996202;0.0060327;-2.50E-10;4.40E-10;-3.00E-11;4455436.50;-0.0060317;0.9996166;6.00E-11;1.00E-10;-8.90E-10;Νικήτας;40.15;-0.15
268;539078.18;0.9995727;-0.0054024;-2.43E-09;1.50E-10;-6.00E-10;4566397.68;0.0055339;0.9996222;1.47E-09;-1.02E-09;-6.34E-09;Ντεβίν;41.15;0.45
269;497190.17;0.9996089;0.0004000;2.00E-11;1.10E-10;-8.00E-11;4566293.81;-0.0004027;0.9996091;1.50E-10;1.60E-10;-1.80E-10;Ντοσπάτ;41.15;0.15
270;154430.02;1.0000479;0.0451055;-4.38E-09;4.15E-09;-5.20E-10;4407601.56;-0.0451088;1.0000568;2.00E-10;-5.00E-11;-8.31E-09;Νύμφαι;39.45;-3.45
271;580964.99;0.9996376;-0.0111061;9.80E-10;-8.10E-10;-6.00E-11;4566742.66;0.0111010;0.9996320;-1.20E-10;-2.00E-11;1.89E-09;Ξάνθη;41.15;1.15
272;363106.91;0.9997337;0.0160302;-2.70E-09;1.92E-09;-7.30E-10;4068067.38;-0.0160286;0.9997373;2.30E-10;-3.40E-10;-4.17E-09;Ξηροκάμπιον;36.45;-1.15
273;623785.22;0.9996697;-0.0167072;1.82E-09;-1.19E-09;-9.00E-11;4511826.59;0.0166824;0.9996562;5.00E-11;3.50E-10;3.47E-09;Ξυλαγανή;40.45;1.45
274;365821.54;0.9997155;0.0165960;-2.33E-09;1.38E-09;-6.40E-10;4234482.93;-0.0165938;0.9997120;-6.30E-10;-5.00E-11;-4.01E-09;Ξυλόκαστρον;38.15;-1.15
